county,zcta5,cntyname,zipname,Final Zip
1081,36866,Lee AL,"Notasulga, AL",36866
1081,36867,Lee AL,"Phenix City, AL",36867
1081,36870,Lee AL,"Phenix City, AL",36870
1081,36874,Lee AL,"Salem, AL",36874
1081,36877,Lee AL,"Smiths Station, AL",36877
1081,36879,Lee AL,"Waverly, AL",36879
1083,35610,Limestone AL,"Anderson, AL",35610
1083,35611,Limestone AL,"Athens, AL",35611
1083,35613,Limestone AL,"Athens, AL",35613
1083,35614,Limestone AL,"Athens, AL",35614
1083,35615,Limestone AL,"Belle Mina, AL (PO Boxes)",35615
1083,35620,Limestone AL,"Elkmont, AL",35620
1083,35647,Limestone AL,"Lester, AL",35647
1083,35649,Limestone AL,"Mooresville, AL",35649
1083,35652,Limestone AL,"Rogersville, AL",35652
1083,35671,Limestone AL,"Tanner, AL",35671
1083,35739,Limestone AL,"Ardmore, AL",35739
1083,35749,Limestone AL,"Harvest, AL",35749
1083,35756,Limestone AL,"Madison, AL",35756
1083,35757,Limestone AL,"Madison, AL",35757
1083,35773,Limestone AL,"Toney, AL",35773
1085,36032,Lowndes AL,"Fort Deposit, AL",36032
1085,36040,Lowndes AL,"Hayneville, AL",36040
1085,36043,Lowndes AL,"Hope Hull, AL",36043
1085,36047,Lowndes AL,"Letohatchee, AL",36047
1085,36752,Lowndes AL,"Lowndesboro, AL",36752
1085,36761,Lowndes AL,"Minter, AL",36761
1085,36785,Lowndes AL,"Tyler, AL",36785
1087,36029,Macon AL,"Fitzpatrick, AL",36029
1087,36031,Macon AL,"Fort Davis, AL (PO Boxes)",36031
1087,36039,Macon AL,"Hardaway, AL",36039
1087,36075,Macon AL,"Shorter, AL",36075
1087,36083,Macon AL,"Tuskegee, AL",36083
1087,36088,Macon AL,"Tuskegee, AL",36088
1087,36089,Macon AL,"Union Springs, AL",36089
1087,36804,Macon AL,"Opelika, AL",36804
1087,36830,Macon AL,"Auburn, AL",36830
1087,36832,Macon AL,"Auburn, AL",36832
1087,36860,Macon AL,"Hurtsboro, AL",36860
1087,36866,Macon AL,"Notasulga, AL",36866
1089,35739,Madison AL,"Ardmore, AL",35739
1089,35741,Madison AL,"Huntsville, AL",35741
1089,35748,Madison AL,"Gurley, AL",35748
1089,35749,Madison AL,"Harvest, AL",35749
1089,35750,Madison AL,"Hazel Green, AL",35750
1089,35756,Madison AL,"Madison, AL",35756
1089,35757,Madison AL,"Madison, AL",35757
1089,35758,Madison AL,"Madison, AL",35758
1089,35759,Madison AL,"Meridianville, AL",35759
1089,35760,Madison AL,"New Hope, AL",35760
1089,35761,Madison AL,"New Market, AL",35761
1089,35763,Madison AL,"Huntsville, AL",35763
1089,35773,Madison AL,"Toney, AL",35773
1089,35776,Madison AL,"Woodville, AL",35776
1089,35801,Madison AL,"Huntsville, AL",35801
1089,35802,Madison AL,"Huntsville, AL",35802
1089,35803,Madison AL,"Huntsville, AL",35803
1089,35805,Madison AL,"Huntsville, AL",35805
1089,35806,Madison AL,"Huntsville, AL",35806
1089,35808,Madison AL,"Redstone Arsenal, AL",35808
1089,35810,Madison AL,"Huntsville, AL",35810
1089,35811,Madison AL,"Huntsville, AL",35811
1089,35816,Madison AL,"Huntsville, AL",35816
1089,35824,Madison AL,"Huntsville, AL",35824
1089,35896,Madison AL,"Huntsville, AL",35896
1091,36722,Marengo AL,"Arlington, AL",36722
1091,36728,Marengo AL,"Catherine, AL",36728
1091,36732,Marengo AL,"Demopolis, AL",36732
1091,36736,Marengo AL,"Dixons Mills, AL",36736
1091,36738,Marengo AL,"Faunsdale, AL (PO Boxes)",36738
1091,36742,Marengo AL,"Gallion, AL",36742
1091,36748,Marengo AL,"Linden, AL",36748
1091,36754,Marengo AL,"Magnolia, AL",36754
1091,36763,Marengo AL,"Myrtlewood, AL",36763
1091,36769,Marengo AL,"Pine Hill, AL",36769
1091,36773,Marengo AL,"Safford, AL",36773
1091,36782,Marengo AL,"Sweet Water, AL",36782
1091,36783,Marengo AL,"Thomaston, AL",36783
1091,36784,Marengo AL,"Thomasville, AL",36784
1091,36786,Marengo AL,"Uniontown, AL",36786
1093,35543,Marion AL,"Bear Creek, AL",35543
1093,35548,Marion AL,"Brilliant, AL",35548
1093,35552,Marion AL,"Detroit, AL",35552
1093,35554,Marion AL,"Eldridge, AL",35554
1093,35563,Marion AL,"Guin, AL",35563
1093,35564,Marion AL,"Hackleburg, AL",35564
1093,35565,Marion AL,"Haleyville, AL",35565
1093,35570,Marion AL,"Hamilton, AL",35570
1093,35571,Marion AL,"Hodges, AL",35571
1093,35581,Marion AL,"Phil Campbell, AL",35581
1093,35593,Marion AL,"Vina, AL",35593
1093,35594,Marion AL,"Winfield, AL",35594
1095,35016,Marshall AL,"Arab, AL",35016
1095,35087,Marshall AL,"Joppa, AL",35087
1095,35175,Marshall AL,"Union Grove, AL",35175
1095,35747,Marshall AL,"Grant, AL",35747
1095,35754,Marshall AL,"Laceys Spring, AL",35754
1095,35755,Marshall AL,"Langston, AL",35755
1095,35760,Marshall AL,"New Hope, AL",35760
1095,35769,Marshall AL,"Scottsboro, AL",35769
1095,35776,Marshall AL,"Woodville, AL",35776
1095,35950,Marshall AL,"Albertville, AL",35950
1095,35951,Marshall AL,"Albertville, AL",35951
1095,35957,Marshall AL,"Boaz, AL",35957
1095,35962,Marshall AL,"Crossville, AL",35962
1095,35975,Marshall AL,"Groveoak, AL (PO Boxes)",35975
1095,35976,Marshall AL,"Guntersville, AL",35976
1095,35980,Marshall AL,"Horton, AL",35980
1097,36505,Mobile AL,"Axis, AL",36505
1097,36509,Mobile AL,"Bayou La Batre, AL",36509
1097,36512,Mobile AL,"Bucks, AL",36512
1097,36513,Mobile AL,"Calvert, AL (PO Boxes)",36513
1097,36521,Mobile AL,"Chunchula, AL",36521
1097,36522,Mobile AL,"Citronelle, AL",36522
1097,36523,Mobile AL,"Coden, AL",36523
1097,36525,Mobile AL,"Creola, AL",36525
1097,36528,Mobile AL,"Dauphin Island, AL",36528
1097,36541,Mobile AL,"Grand Bay, AL",36541
1097,36544,Mobile AL,"Irvington, AL",36544
1097,36560,Mobile AL,"Mount Vernon, AL",36560
1097,36568,Mobile AL,"Saint Elmo, AL (PO Boxes)",36568
1097,36571,Mobile AL,"Saraland, AL",36571
1097,36572,Mobile AL,"Satsuma, AL",36572
1097,36575,Mobile AL,"Semmes, AL",36575
1097,36582,Mobile AL,"Theodore, AL",36582
1097,36587,Mobile AL,"Wilmer, AL",36587
1097,36590,Mobile AL,"Theodore, AL",36590
1097,36602,Mobile AL,"Mobile, AL",36602
1097,36603,Mobile AL,"Mobile, AL",36603
1097,36604,Mobile AL,"Mobile, AL",36604
1097,36605,Mobile AL,"Mobile, AL",36605
1097,36606,Mobile AL,"Mobile, AL",36606
1097,36607,Mobile AL,"Mobile, AL",36607
1097,36608,Mobile AL,"Mobile, AL",36608
1097,36609,Mobile AL,"Mobile, AL",36609
1097,36610,Mobile AL,"Prichard, AL",36610
1097,36611,Mobile AL,"Chickasaw, AL",36611
1097,36612,Mobile AL,"Prichard, AL",36612
1097,36613,Mobile AL,"Prichard, AL",36613
1097,36615,Mobile AL,"Mobile, AL",36615
1097,36616,Mobile AL,"Mobile, AL",36616
1097,36617,Mobile AL,"Mobile, AL",36617
1097,36618,Mobile AL,"Mobile, AL",36618
1097,36619,Mobile AL,"Tillmans Corner, AL",36619
1097,36688,Mobile AL,"Mobile, AL",36688
1097,36693,Mobile AL,"Mobile, AL",36693
1097,36695,Mobile AL,"Mobile, AL",36695
1099,36033,Monroe AL,"Georgiana, AL",36033
1099,36401,Monroe AL,"Evergreen, AL",36401
1099,36425,Monroe AL,"Beatrice, AL",36425
1099,36439,Monroe AL,"Excel, AL",36439
1099,36444,Monroe AL,"Franklin, AL",36444
1099,36445,Monroe AL,"Frisco City, AL",36445
1099,36460,Monroe AL,"Monroeville, AL",36460
1099,36470,Monroe AL,"Perdue Hill, AL (PO Boxes)",36470
1099,36471,Monroe AL,"Peterman, AL",36471
1099,36475,Monroe AL,"Repton, AL",36475
1099,36480,Monroe AL,"Uriah, AL",36480
1099,36481,Monroe AL,"Vredenburgh, AL",36481
1099,36502,Monroe AL,"Atmore, AL",36502
1099,36751,Monroe AL,"Lower Peach Tree, AL",36751
1099,36753,Monroe AL,"Mc Williams, AL (PO Boxes)",36753
1099,36768,Monroe AL,"Pine Apple, AL",36768
1101,36013,Montgomery AL,"Pike Road, AL",36013
1101,36036,Montgomery AL,"Grady, AL",36036
1101,36041,Montgomery AL,"Highland Home, AL",36041
1101,36043,Montgomery AL,"Hope Hull, AL",36043
1101,36046,Montgomery AL,"Lapine, AL",36046
1101,36047,Montgomery AL,"Letohatchee, AL",36047
1101,36052,Montgomery AL,"Mathews, AL (PO Boxes)",36052
1101,36064,Montgomery AL,"Pike Road, AL",36064
1101,36069,Montgomery AL,"Ramer, AL",36069
1101,36104,Montgomery AL,"Montgomery, AL",36104
1101,36105,Montgomery AL,"Montgomery, AL",36105
1101,36106,Montgomery AL,"Montgomery, AL",36106
1101,36107,Montgomery AL,"Montgomery, AL",36107
1101,36108,Montgomery AL,"Montgomery, AL",36108
1101,36109,Montgomery AL,"Montgomery, AL",36109
1101,36110,Montgomery AL,"Montgomery, AL",36110
1101,36111,Montgomery AL,"Montgomery, AL",36111
1101,36112,Montgomery AL,"Montgomery, AL",36112
1101,36113,Montgomery AL,"Montgomery, AL",36113
1101,36115,Montgomery AL,"Montgomery, AL",36115
1101,36116,Montgomery AL,"Montgomery, AL",36116
1101,36117,Montgomery AL,"Montgomery, AL",36117
1103,35019,Morgan AL,"Baileyton, AL",35019
1103,35087,Morgan AL,"Joppa, AL",35087
1103,35175,Morgan AL,"Union Grove, AL",35175
1103,35179,Morgan AL,"Vinemont, AL",35179
1103,35601,Morgan AL,"Decatur, AL",35601
1103,35603,Morgan AL,"Decatur, AL",35603
1103,35619,Morgan AL,"Danville, AL",35619
1103,35621,Morgan AL,"Eva, AL",35621
1103,35622,Morgan AL,"Falkville, AL",35622
1103,35640,Morgan AL,"Hartselle, AL",35640
1103,35670,Morgan AL,"Somerville, AL",35670
1103,35673,Morgan AL,"Trinity, AL",35673
1103,35754,Morgan AL,"Laceys Spring, AL",35754
1103,35775,Morgan AL,"Valhermoso Springs, AL",35775
1105,35034,Perry AL,"Brent, AL",35034
1105,36701,Perry AL,"Selma, AL",36701
1105,36744,Perry AL,"Greensboro, AL",36744
1105,36756,Perry AL,"Marion, AL",36756
1105,36759,Perry AL,"Marion Junction, AL",36759
1105,36765,Perry AL,"Newbern, AL",36765
1105,36786,Perry AL,"Uniontown, AL",36786
1105,36793,Perry AL,"Lawley, AL",36793
1107,35442,Pickens AL,"Aliceville, AL",35442
1107,35447,Pickens AL,"Carrollton, AL",35447
1107,35461,Pickens AL,"Ethelsville, AL",35461
1107,35466,Pickens AL,"Gordo, AL",35466
1107,35481,Pickens AL,"Reform, AL",35481
1107,35555,Pickens AL,"Fayette, AL",35555
1107,35574,Pickens AL,"Kennedy, AL",35574
1107,35576,Pickens AL,"Millport, AL",35576
1109,36005,Pike AL,"Banks, AL",36005
1109,36010,Pike AL,"Brundidge, AL",36010
1109,36034,Pike AL,"Glenwood, AL",36034
1109,36035,Pike AL,"Goshen, AL",36035
1109,36049,Pike AL,"Luverne, AL",36049
1109,36069,Pike AL,"Ramer, AL",36069
1109,36079,Pike AL,"Troy, AL",36079
1109,36081,Pike AL,"Troy, AL",36081
1109,36082,Pike AL,"Troy, AL",36082
1111,36258,Randolph AL,"Delta, AL",36258
1111,36263,Randolph AL,"Graham, AL",36263
1111,36264,Randolph AL,"Heflin, AL",36264
1111,36266,Randolph AL,"Lineville, AL",36266
1111,36274,Randolph AL,"Roanoke, AL",36274
1111,36276,Randolph AL,"Wadley, AL",36276
1111,36278,Randolph AL,"Wedowee, AL",36278
1111,36280,Randolph AL,"Woodland, AL",36280
1113,31905,Russell AL,"Cusseta-Chattahoochee County unified, GA",31905
1113,36027,Russell AL,"Eufaula, AL",36027
1113,36804,Russell AL,"Opelika, AL",36804
1113,36856,Russell AL,"Fort Mitchell, AL",36856
1113,36858,Russell AL,"Hatchechubbee, AL",36858
1113,36859,Russell AL,"Holy Trinity, AL (PO Boxes)",36859
1113,36860,Russell AL,"Hurtsboro, AL",36860
1113,36867,Russell AL,"Phenix City, AL",36867
1113,36869,Russell AL,"Phenix City, AL",36869
1113,36870,Russell AL,"Phenix City, AL",36870
1113,36871,Russell AL,"Pittsview, AL",36871
1113,36874,Russell AL,"Salem, AL",36874
1113,36875,Russell AL,"Seale, AL",36875
1113,99999,Russell AL,99999,99999
1115,35004,St. Clair AL,"Moody, AL",35004
1115,35052,St. Clair AL,"Cook Springs, AL (PO Boxes)",35052
1115,35054,St. Clair AL,"Cropwell, AL",35054
1115,35094,St. Clair AL,"Leeds, AL",35094
1115,35112,St. Clair AL,"Margaret, AL",35112
1115,35120,St. Clair AL,"Odenville, AL",35120
1115,35121,St. Clair AL,"Oneonta, AL",35121
1115,35125,St. Clair AL,"Pell City, AL",35125
1115,35128,St. Clair AL,"Pell City, AL",35128
1115,35131,St. Clair AL,"Ragland, AL",35131
1115,35133,St. Clair AL,"Remlap, AL",35133
1115,35135,St. Clair AL,"Riverside, AL",35135
1115,35146,St. Clair AL,"Springville, AL",35146
1115,35173,St. Clair AL,"Trussville, AL",35173
1115,35178,St. Clair AL,"Vincent, AL",35178
1115,35953,St. Clair AL,"Ashville, AL",35953
1115,35972,St. Clair AL,"Gallant, AL",35972
1115,35987,St. Clair AL,"Steele, AL",35987
1117,35007,Shelby AL,"Alabaster, AL",35007
1117,35022,Shelby AL,"Bessemer, AL",35022
1117,35035,Shelby AL,"Brierfield, AL",35035
1117,35040,Shelby AL,"Calera, AL",35040
1117,35043,Shelby AL,"Chelsea, AL",35043
1117,35051,Shelby AL,"Columbiana, AL",35051
1117,35078,Shelby AL,"Harpersville, AL",35078
1117,35080,Shelby AL,"Helena, AL",35080
1117,35094,Shelby AL,"Leeds, AL",35094
1117,35114,Shelby AL,"Alabaster, AL",35114
1117,35115,Shelby AL,"Montevallo, AL",35115
1117,35124,Shelby AL,"Pelham, AL",35124
1117,35143,Shelby AL,"Shelby, AL",35143
1117,35147,Shelby AL,"Chelsea, AL",35147
1117,35176,Shelby AL,"Vandiver, AL",35176
1117,35178,Shelby AL,"Vincent, AL",35178
1117,35186,Shelby AL,"Wilsonville, AL",35186
1117,35187,Shelby AL,"Wilton, AL",35187
1117,35216,Shelby AL,"Vestavia Hills, AL",35216
1117,35242,Shelby AL,"Hoover, AL",35242
1117,35243,Shelby AL,"Vestavia Hills, AL",35243
1117,35244,Shelby AL,"Hoover, AL",35244
1119,35442,Sumter AL,"Aliceville, AL",35442
1119,35459,Sumter AL,"Emelle, AL",35459
1119,35460,Sumter AL,"Epes, AL",35460
1119,35464,Sumter AL,"Gainesville, AL",35464
1119,35470,Sumter AL,"Livingston, AL",35470
1119,35477,Sumter AL,"Panola, AL (PO Boxes)",35477
1119,36901,Sumter AL,"Bellamy, AL",36901
1119,36907,Sumter AL,"Cuba, AL",36907
1119,36922,Sumter AL,"Ward, AL",36922
1119,36925,Sumter AL,"York, AL",36925
1121,35014,Talladega AL,"Alpine, AL",35014
1121,35032,Talladega AL,"Bon Air, AL",35032
1121,35044,Talladega AL,"Childersburg, AL",35044
1121,35072,Talladega AL,"Goodwater, AL",35072
1121,35096,Talladega AL,"Lincoln, AL",35096
1121,35149,Talladega AL,"Sycamore, AL (PO Boxes)",35149
1121,35150,Talladega AL,"Sylacauga, AL",35150
1121,35151,Talladega AL,"Sylacauga, AL",35151
1121,35160,Talladega AL,"Talladega, AL",35160
1121,36203,Talladega AL,"Oxford, AL",36203
1121,36260,Talladega AL,"Oxford, AL",36260
1121,36268,Talladega AL,"Munford, AL",36268
1123,35010,Tallapoosa AL,"Alexander City, AL",35010
1123,35072,Tallapoosa AL,"Goodwater, AL",35072
1123,35089,Tallapoosa AL,"Kellyton, AL",35089
1123,36078,Tallapoosa AL,"Tallassee, AL",36078
1123,36255,Tallapoosa AL,"Cragford, AL",36255
1123,36256,Tallapoosa AL,"New Site, AL",36256
1123,36276,Tallapoosa AL,"Wadley, AL",36276
1123,36850,Tallapoosa AL,"Camp Hill, AL",36850
1123,36853,Tallapoosa AL,"Dadeville, AL",36853
1123,36861,Tallapoosa AL,"Jacksons Gap, AL",36861
1123,36866,Tallapoosa AL,"Notasulga, AL",36866
1123,36879,Tallapoosa AL,"Waverly, AL",36879
1125,35006,Tuscaloosa AL,"Adger, AL",35006
1125,35111,Tuscaloosa AL,"Mc Calla, AL",35111
1125,35188,Tuscaloosa AL,"Woodstock, AL",35188
1125,35401,Tuscaloosa AL,"Tuscaloosa, AL",35401
1125,35404,Tuscaloosa AL,"Tuscaloosa, AL",35404
1125,35405,Tuscaloosa AL,"Tuscaloosa, AL",35405
1125,35406,Tuscaloosa AL,"Tuscaloosa, AL",35406
1125,35444,Tuscaloosa AL,"Brookwood, AL",35444
1125,35446,Tuscaloosa AL,"Buhl, AL",35446
1125,35452,Tuscaloosa AL,"Coker, AL",35452
1125,35453,Tuscaloosa AL,"Cottondale, AL",35453
1125,35456,Tuscaloosa AL,"Duncanville, AL",35456
1125,35457,Tuscaloosa AL,"Echola, AL",35457
1125,35458,Tuscaloosa AL,"Elrod, AL",35458
1125,35463,Tuscaloosa AL,"Fosters, AL",35463
1125,35466,Tuscaloosa AL,"Gordo, AL",35466
1125,35469,Tuscaloosa AL,"Knoxville, AL",35469
1125,35473,Tuscaloosa AL,"Northport, AL",35473
1125,35474,Tuscaloosa AL,"Moundville, AL",35474
1125,35475,Tuscaloosa AL,"Northport, AL",35475
1125,35476,Tuscaloosa AL,"Northport, AL",35476
1125,35480,Tuscaloosa AL,"Ralph, AL",35480
1125,35490,Tuscaloosa AL,"Vance, AL",35490
1125,35546,Tuscaloosa AL,"Berry, AL",35546
1125,35555,Tuscaloosa AL,"Fayette, AL",35555
1125,35574,Tuscaloosa AL,"Kennedy, AL",35574
1125,35579,Tuscaloosa AL,"Oakman, AL",35579
1127,35006,Walker AL,"Adger, AL",35006
1127,35033,Walker AL,"Bremen, AL",35033
1127,35062,Walker AL,"Dora, AL",35062
1127,35063,Walker AL,"Empire, AL",35063
1127,35130,Walker AL,"Quinton, AL",35130
1127,35148,Walker AL,"Sumiton, AL",35148
1127,35501,Walker AL,"Jasper, AL",35501
1127,35503,Walker AL,"Jasper, AL",35503
1127,35504,Walker AL,"Jasper, AL",35504
1127,35546,Walker AL,"Berry, AL",35546
1127,35549,Walker AL,"Carbon Hill, AL",35549
1127,35550,Walker AL,"Cordova, AL",35550
1127,35554,Walker AL,"Eldridge, AL",35554
1127,35578,Walker AL,"Nauvoo, AL",35578
1127,35579,Walker AL,"Oakman, AL",35579
1127,35580,Walker AL,"Parrish, AL",35580
1127,35584,Walker AL,"Sipsey, AL",35584
1127,35587,Walker AL,"Townley, AL",35587
1129,36513,Washington AL,"Calvert, AL (PO Boxes)",36513
1129,36518,Washington AL,"Chatom, AL",36518
1129,36522,Washington AL,"Citronelle, AL",36522
1129,36529,Washington AL,"Deer Park, AL",36529
1129,36538,Washington AL,"Frankville, AL",36538
1129,36539,Washington AL,"Fruitdale, AL",36539
1129,36548,Washington AL,"Leroy, AL",36548
1129,36553,Washington AL,"Mc Intosh, AL",36553
1129,36556,Washington AL,"Malcolm, AL",36556
1129,36558,Washington AL,"Millry, AL",36558
1129,36569,Washington AL,"St. Stephens, AL",36569
1129,36581,Washington AL,"Sunflower, AL (PO Boxes)",36581
1129,36583,Washington AL,"Tibbie, AL",36583
1129,36584,Washington AL,"Vinegar Bend, AL",36584
1129,36585,Washington AL,"Wagarville, AL",36585
1129,36919,Washington AL,"Silas, AL",36919
1131,36435,Wilcox AL,"Coy, AL",36435
1131,36481,Wilcox AL,"Vredenburgh, AL",36481
1131,36720,Wilcox AL,"Alberta, AL",36720
1131,36722,Wilcox AL,"Arlington, AL",36722
1131,36723,Wilcox AL,"Boykin, AL",36723
1131,36726,Wilcox AL,"Camden, AL",36726
1131,36728,Wilcox AL,"Catherine, AL",36728
1131,36751,Wilcox AL,"Lower Peach Tree, AL",36751
1131,36753,Wilcox AL,"Mc Williams, AL (PO Boxes)",36753
1131,36761,Wilcox AL,"Minter, AL",36761
1131,36766,Wilcox AL,"Oak Hill, AL",36766
1131,36768,Wilcox AL,"Pine Apple, AL",36768
1131,36769,Wilcox AL,"Pine Hill, AL",36769
1131,36783,Wilcox AL,"Thomaston, AL",36783
1131,36784,Wilcox AL,"Thomasville, AL",36784
1133,35053,Winston AL,"Crane Hill, AL",35053
1133,35098,Winston AL,"Logan, AL",35098
1133,35179,Winston AL,"Vinemont, AL",35179
1133,35503,Winston AL,"Jasper, AL",35503
1133,35540,Winston AL,"Addison, AL",35540
1133,35541,Winston AL,"Arley, AL",35541
1133,35553,Winston AL,"Double Springs, AL",35553
1133,35565,Winston AL,"Haleyville, AL",35565
1133,35572,Winston AL,"Houston, AL",35572
1133,35575,Winston AL,"Lynn, AL",35575
1133,35577,Winston AL,"Natural Bridge, AL",35577
1133,35578,Winston AL,"Nauvoo, AL",35578
2013,99553,Aleutians East Borough AK,"Akutan, AK",99553
2013,99571,Aleutians East Borough AK,"Cold Bay, AK",99571
2013,99583,Aleutians East Borough AK,"False Pass, AK",99583
2013,99612,Aleutians East Borough AK,"King Cove, AK",99612
2013,99661,Aleutians East Borough AK,"Sand Point, AK",99661
2013,99999,Aleutians East Borough AK,99999,99999
2016,99546,Aleutians West Census Area AK,"Adak, AK",99546
2016,99547,Aleutians West Census Area AK,"Atka, AK",99547
2016,99591,Aleutians West Census Area AK,"St. George, AK",99591
2016,99638,Aleutians West Census Area AK,"Nikolski, AK",99638
2016,99660,Aleutians West Census Area AK,"St. Paul, AK",99660
2016,99685,Aleutians West Census Area AK,"Unalaska, AK",99685
2016,99692,Aleutians West Census Area AK,"Unalaska, AK",99692
2016,99999,Aleutians West Census Area AK,99999,99999
2020,99501,Anchorage Borough AK,"Anchorage, AK",99501
2020,99502,Anchorage Borough AK,"Anchorage, AK",99502
2020,99503,Anchorage Borough AK,"Anchorage, AK",99503
2020,99504,Anchorage Borough AK,"Anchorage, AK",99504
2020,99505,Anchorage Borough AK,"Anchorage, AK",99505
2020,99506,Anchorage Borough AK,"Anchorage, AK",99506
2020,99507,Anchorage Borough AK,"Anchorage, AK",99507
2020,99508,Anchorage Borough AK,"Anchorage, AK",99508
2020,99515,Anchorage Borough AK,"Anchorage, AK",99515
2020,99516,Anchorage Borough AK,"Anchorage, AK",99516
2020,99517,Anchorage Borough AK,"Anchorage, AK",99517
2020,99518,Anchorage Borough AK,"Anchorage, AK",99518
2020,99540,Anchorage Borough AK,"Anchorage, AK",99540
2020,99567,Anchorage Borough AK,"Anchorage, AK",99567
2020,99577,Anchorage Borough AK,"Anchorage, AK",99577
2020,99587,Anchorage Borough AK,"Anchorage, AK",99587
2050,99503,Bethel Census Area AK,"Anchorage, AK",99503
2050,99551,Bethel Census Area AK,"Akiachak, AK",99551
2050,99552,Bethel Census Area AK,"Akiak, AK",99552
2050,99557,Bethel Census Area AK,"Aniak, AK",99557
2050,99559,Bethel Census Area AK,"Bethel, AK",99559
2050,99561,Bethel Census Area AK,"Chefornak, AK",99561
2050,99575,Bethel Census Area AK,"Crooked Creek, AK",99575
2050,99578,Bethel Census Area AK,"Eek, AK",99578
2050,99589,Bethel Census Area AK,"Goodnews Bay, AK",99589
2050,99607,Bethel Census Area AK,"Upper Kalskag, AK",99607
2050,99609,Bethel Census Area AK,"Kasigluk, AK",99609
2050,99614,Bethel Census Area AK,"Kipnuk, AK",99614
2050,99621,Bethel Census Area AK,"Kwethluk, AK",99621
2050,99622,Bethel Census Area AK,"Kwigillingok, AK",99622
2050,99626,Bethel Census Area AK,"Lower Kalskag, AK",99626
2050,99630,Bethel Census Area AK,"Mekoryuk, AK",99630
2050,99634,Bethel Census Area AK,"Napakiak, AK",99634
2050,99637,Bethel Census Area AK,"Toksook Bay, AK",99637
2050,99641,Bethel Census Area AK,"Nunapitchuk, AK",99641
